date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bankroll_before,kelly_fraction,bet_amount,bet_won,profit,bankroll_after,actual_winner
2025-02-04,eastern-michigan_vs_kent state_20250204,Team A,Team B,B,Team B,-380.0,0.8105145,0.7916666666666666,0.018847833333333397,0.015-0.020,Heavy Favorite (<-300),6050.445137385534,0.09046959999999998,547.3813514012141,True,144.04772405295105,6194.492861438484,B
2025-02-04,texas-tech_vs_baylor_20250204,Team A,Team B,A,Team A,-350.0,0.80736464,0.7777777777777778,0.029586862222222177,0.025-0.030,Heavy Favorite (<-300),6194.492861438484,0.13314087999999957,824.7402307256352,True,235.64006592160996,6430.132927360094,A
2025-02-05,evansville_vs_southern illinois_20250205,Team A,Team B,B,Team B,102.0,0.5226686300000001,0.49504950495049505,0.027619125049505033,0.025-0.030,Pick'em Underdog (+100 to +110),6430.132927360094,0.05469669862745114,351.70704286226527,True,358.74118371951056,6788.8741110796045,B
2025-02-05,robert-morris_vs_detroit mercy_20250205,Team A,Team B,A,Team A,-1000.0,0.91118145,0.9090909090909091,0.0020905409090908877,0.000-0.005,Heavy Favorite (<-300),6788.8741110796045,0.02299595000000027,156.1166096146829,True,15.611660961468303,6804.485772041073,A
2025-02-05,new-mexico_vs_colorado state_20250205,Team A,Team B,A,Team A,-395.0,0.8009848,0.797979797979798,0.003005002020202041,0.000-0.005,Heavy Favorite (<-300),6804.485772041073,0.014874760000000303,101.21509278252773,True,25.624074122158923,6830.109846163232,A
2025-02-05,james-madison_vs_troy_20250205,Team A,Team B,B,Team B,115.0,0.4679208,0.46511627906976744,0.00280452093023259,0.000-0.005,Slight Underdog (+110 to +150),6830.109846163232,0.00524323478260871,35.811869514441284,False,-35.811869514441284,6794.297976648791,A
2025-02-05,michigan_vs_oregon_20250205,Team A,Team B,A,Team A,-345.0,0.78888893,0.7752808988764045,0.013608031123595543,0.010-0.015,Heavy Favorite (<-300),6794.297976648791,0.06055573850000011,411.433731565024,True,119.25615407681853,6913.554130725609,A
2025-02-05,california_vs_nc state_20250205,Team A,Team B,B,Team B,124.0,0.46005529999999994,0.44642857142857145,0.013626728571428492,0.010-0.015,Slight Underdog (+110 to +150),6913.554130725609,0.02461602580645157,170.18422689624143,False,-170.18422689624143,6743.369903829367,A
2025-02-05,fordham_vs_rhode island_20250205,Team A,Team B,A,Team A,107.0,0.48380423,0.4830917874396135,0.0007124425603864948,0.000-0.005,Pick'em Underdog (+100 to +110),6743.369903829367,0.0013782767289721976,9.294229813299502,True,9.94482590023047,6753.314729729597,A
2025-02-06,seattle_vs_tarleton state_20250206,Team A,Team B,A,Team A,-500.0,0.8517645,0.8333333333333334,0.018431166666666665,0.015-0.020,Heavy Favorite (<-300),6753.314729729597,0.11058700000000007,746.8288160166074,True,149.36576320332145,6902.680492932919,A
2025-02-06,pacific_vs_san diego_20250206,Team A,Team B,B,Team B,145.0,0.44096650000000004,0.40816326530612246,0.03280323469387758,0.030-0.035,Slight Underdog (+110 to +150),6902.680492932919,0.05542615517241394,382.58904010689474,False,-382.58904010689474,6520.091452826025,A
2025-02-06,south-florida_vs_temple_20250206,Team A,Team B,B,Team B,150.0,0.4376403,0.4,0.03764029999999996,0.035-0.040,Slight Underdog (+110 to +150),6520.091452826025,0.06273383333333331,409.03033051967884,False,-409.03033051967884,6111.061122306346,A
2025-02-06,stony-brook_vs_towson_20250206,Team A,Team B,B,Team B,-400.0,0.80294396,0.8,0.0029439599999999677,0.000-0.005,Heavy Favorite (<-300),6111.061122306346,0.01471980000000006,89.95359750812533,True,22.48839937703133,6133.549521683378,B
2025-02-06,tennessee-state_vs_western illinois_20250206,Team A,Team B,A,Team A,-440.0,0.8326089,0.8148148148148148,0.017794085185185216,0.015-0.020,Heavy Favorite (<-300),6133.549521683378,0.09608806000000002,589.3608744524838,True,133.94565328465544,6267.495174968033,A
2025-02-06,dixie-state_vs_abilene christian_20250206,Team A,Team B,B,Team B,115.0,0.46574753999999996,0.46511627906976744,0.0006312609302325245,0.000-0.005,Slight Underdog (+110 to +150),6267.495174968033,0.0011801834782607463,7.396794255576218,True,8.50631339391265,6276.001488361946,B
2025-02-06,cal-state-northridge_vs_cal state fullerton_20250206,Team A,Team B,A,Team A,-1800.0,0.9501916,0.9473684210526315,0.0028231789473684987,0.000-0.005,Heavy Favorite (<-300),6276.001488361946,0.053640400000000914,336.6472302363359,True,18.70262390201867,6294.704112263965,A
2025-02-06,stetson_vs_jacksonville_20250206,Team A,Team B,B,Team B,-410.0,0.80460335,0.803921568627451,0.0006817813725490396,0.000-0.005,Heavy Favorite (<-300),6294.704112263965,0.0034770850000002463,21.887221248192898,True,5.338346645900707,6300.042458909866,B
2025-02-06,utah-valley_vs_ut arlington_20250206,Team A,Team B,A,Team A,-410.0,0.83381844,0.803921568627451,0.02989687137254904,0.025-0.030,Heavy Favorite (<-300),6300.042458909866,0.1524740440000002,960.5929510816923,True,234.2909636784615,6534.333422588327,A
2025-02-06,college-of-charleston_vs_north carolina a&t_20250206,Team A,Team B,A,Team A,-2100.0,0.95513326,0.9545454545454546,0.0005878054545453981,0.000-0.005,Heavy Favorite (<-300),6534.333422588327,0.01293172000000075,84.50017020755882,True,4.023817628931377,6538.357240217259,A
2025-02-07,pennsylvania_vs_princeton_20250207,Team A,Team B,B,Team B,-370.0,0.7917916899999999,0.7872340425531915,0.004557647446808422,0.000-0.005,Heavy Favorite (<-300),6538.357240217259,0.021420942999999457,140.05777775632765,True,37.85345344765611,6576.210693664914,B
2025-02-08,michigan-state_vs_oregon_20250208,Team A,Team B,A,Team A,-422.0,0.8274257,0.8084291187739464,0.018996581226053633,0.015-0.020,Heavy Favorite (<-300),6576.210693664914,0.09916215400000025,652.1112175416487,True,154.5287245359357,6730.73941820085,A
2025-02-08,kansas-state_vs_kansas_20250208,Team A,Team B,A,Team A,148.0,0.44179,0.4032258064516129,0.03856419354838714,0.035-0.040,Slight Underdog (+110 to +150),6730.73941820085,0.06462108108108111,434.94765767918585,True,643.7225333651951,7374.461951566045,A
2025-02-08,creighton_vs_marquette_20250208,Team A,Team B,B,Team B,145.0,0.4176063,0.40816326530612246,0.009443034693877528,0.005-0.010,Slight Underdog (+110 to +150),7374.461951566045,0.015955472413793127,117.66302423477906,False,-117.66302423477906,7256.798927331266,A
2025-02-08,cornell_vs_yale_20250208,Team A,Team B,A,Team A,145.0,0.4480735,0.40816326530612246,0.039910234693877555,0.035-0.040,Slight Underdog (+110 to +150),7256.798927331266,0.06743453448275867,489.3588574995664,False,-489.3588574995664,6767.4400698316995,B
2025-02-08,stetson_vs_eastern kentucky_20250208,Team A,Team B,B,Team B,-388.0,0.79724595,0.7950819672131147,0.0021639827868852324,0.000-0.005,Heavy Favorite (<-300),6767.4400698316995,0.010560235999999857,71.46576425327825,True,18.419011405484085,6785.859081237184,B
2025-02-08,austin-peay_vs_central arkansas_20250208,Team A,Team B,A,Team A,-469.0,0.8372943,0.8242530755711776,0.013041224428822495,0.010-0.015,Heavy Favorite (<-300),6785.859081237184,0.07420456700000042,503.5417348462259,True,107.3649754469565,6893.22405668414,A
2025-02-08,columbia_vs_brown_20250208,Team A,Team B,B,Team B,124.0,0.45057773999999995,0.44642857142857145,0.0041491685714284965,0.000-0.005,Slight Underdog (+110 to +150),6893.22405668414,0.007495272258064494,51.66659104068743,False,-51.66659104068743,6841.557465643453,A
2025-02-08,seattle_vs_ut arlington_20250208,Team A,Team B,A,Team A,-436.0,0.84875476,0.8134328358208955,0.035321924179104514,0.035-0.040,Heavy Favorite (<-300),6841.557465643453,0.1893255136000002,1295.2813810068624,True,297.0828855520326,7138.640351195485,A
2025-02-08,louisville_vs_miami (fl)_20250208,Team A,Team B,A,Team A,-2100.0,0.9572388,0.9545454545454546,0.0026933454545453595,0.000-0.005,Heavy Favorite (<-300),7138.640351195485,0.0592535999999998,422.9901399135954,True,20.142387614933135,7158.782738810418,A
2025-02-08,california-riverside_vs_cal state bakersfield_20250208,Team A,Team B,A,Team A,-330.0,0.77665776,0.7674418604651163,0.009215899534883665,0.005-0.010,Heavy Favorite (<-300),7158.782738810418,0.03962836799999979,283.69087680562563,True,85.9669323653411,7244.7496711757585,A
2025-02-08,syracuse_vs_boston college_20250208,Team A,Team B,A,Team A,-306.0,0.75804925,0.7536945812807881,0.004354668719211863,0.000-0.005,Heavy Favorite (<-300),7244.7496711757585,0.01767995499999992,128.08684817265163,True,41.858447115245625,7286.608118291004,A
2025-02-08,colorado-state_vs_san diego state_20250208,Team A,Team B,B,Team B,130.0,0.43653010000000003,0.43478260869565216,0.0017474913043478701,0.000-0.005,Slight Underdog (+110 to +150),7286.608118291004,0.003091715384615416,22.528118420983883,False,-22.528118420983883,7264.07999987002,A
2025-02-08,ball-state_vs_southern mississippi_20250208,Team A,Team B,B,Team B,135.0,0.4434774,0.425531914893617,0.017945485106382997,0.015-0.020,Slight Underdog (+110 to +150),7264.07999987002,0.03123843703703711,226.91850570794017,False,-226.91850570794017,7037.16149416208,A
2025-02-08,mcneese-state_vs_northwestern state_20250208,Team A,Team B,A,Team A,-2400.0,0.9621008,0.96,0.0021008000000000138,0.000-0.005,Heavy Favorite (<-300),7037.16149416208,0.05252000000000109,369.5917216734001,True,15.399655069725032,7052.561149231805,A
2025-02-08,davidson_vs_richmond_20250208,Team A,Team B,A,Team A,-500.0,0.85401624,0.8333333333333334,0.02068290666666661,0.020-0.025,Heavy Favorite (<-300),7052.561149231805,0.12409743999999975,875.2047840631232,True,175.0409568126246,7227.602106044429,A
2025-02-08,queens-nc_vs_lipscomb_20250208,Team A,Team B,A,Team A,130.0,0.46653095,0.43478260869565216,0.03174834130434784,0.030-0.035,Slight Underdog (+110 to +150),7227.602106044429,0.05617014230769222,405.9754388398916,False,-405.9754388398916,6821.626667204538,B
2025-02-08,new-mexico-state_vs_utep_20250208,Team A,Team B,B,Team B,100.0,0.50454488,0.5,0.004544879999999973,0.000-0.005,Pick'em Underdog (+100 to +110),6821.626667204538,0.009089759999999947,62.006949214488756,True,62.006949214488756,6883.633616419026,B
2025-02-08,george-mason_vs_rhode island_20250208,Team A,Team B,A,Team A,-415.0,0.8221356,0.8058252427184466,0.01631035728155339,0.015-0.020,Heavy Favorite (<-300),6883.633616419026,0.08399833999999949,578.2137969473914,True,139.3286257704557,7022.962242189482,A
2025-02-08,west-georgia_vs_north alabama_20250208,Team A,Team B,B,Team B,-550.0,0.84941727,0.8461538461538461,0.0032634238461538567,0.000-0.005,Heavy Favorite (<-300),7022.962242189482,0.021212255000000298,148.97286593669713,True,27.085975624854033,7050.048217814336,B
2025-02-08,binghamton_vs_bryant_20250208,Team A,Team B,B,Team B,-382.0,0.79981375,0.7925311203319502,0.007282629668049823,0.005-0.010,Heavy Favorite (<-300),7050.048217814336,0.035102274999999745,247.47273130497692,True,64.78343751439185,7114.831655328728,B
2025-02-08,incarnate-word_vs_southeastern louisiana_20250208,Team A,Team B,B,Team B,130.0,0.4376692,0.43478260869565216,0.0028865913043478186,0.000-0.005,Slight Underdog (+110 to +150),7114.831655328728,0.005107046153846052,36.335773640608714,True,47.23650573279132,7162.068161061519,B
2025-02-08,wright-state_vs_iu indy_20250208,Team A,Team B,A,Team A,-500.0,0.85579294,0.8333333333333334,0.022459606666666576,0.020-0.025,Heavy Favorite (<-300),7162.068161061519,0.13475763999999948,965.1434029037865,True,193.02868058075725,7355.096841642277,A
2025-02-08,virginia-military-institute_vs_the citadel_20250208,Team A,Team B,A,Team A,-500.0,0.84345245,0.8333333333333334,0.01011911666666665,0.010-0.015,Heavy Favorite (<-300),7355.096841642277,0.06071469999999997,446.5624982112581,True,89.31249964225161,7444.409341284528,A
2025-02-09,maryland_vs_rutgers_20250209,Team A,Team B,A,Team A,-465.0,0.83264023,0.8230088495575221,0.00963138044247791,0.005-0.010,Heavy Favorite (<-300),7444.409341284528,0.05441729950000003,405.1046527252781,True,87.1192801559738,7531.528621440501,A
2025-02-10,american_vs_lafayette_20250210,Team A,Team B,B,Team B,136.0,0.4290098,0.423728813559322,0.005280986440677982,0.005-0.010,Slight Underdog (+110 to +150),7531.528621440501,0.009164064705882467,69.01941562108652,False,-69.01941562108652,7462.509205819415,A
2025-02-10,texas-pan-american_vs_stephen f. austin_20250210,Team A,Team B,A,Team A,109.0,0.51512754,0.4784688995215311,0.03665864047846895,0.035-0.040,Pick'em Underdog (+100 to +110),7462.509205819415,0.07029042073394501,524.5429118079845,False,-524.5429118079845,6937.96629401143,B
2025-02-10,florida-atlantic_vs_charlotte_20250210,Team A,Team B,A,Team A,-997.0,0.9120751,0.9088422971741112,0.003232802825888781,0.000-0.005,Heavy Favorite (<-300),6937.96629401143,0.035463846999999785,246.0469751419769,True,24.678733715343704,6962.645027726774,A
2025-02-10,houston_vs_baylor_20250210,Team A,Team B,A,Team A,-485.0,0.8328364,0.8290598290598291,0.00377657094017092,0.000-0.005,Heavy Favorite (<-300),6962.645027726774,0.022092939999999884,153.82529883886514,True,31.716556461621668,6994.361584188396,A
2025-02-11,kansas_vs_colorado_20250211,Team A,Team B,A,Team A,-2400.0,0.96364534,0.96,0.0036453400000000524,0.000-0.005,Heavy Favorite (<-300),6994.361584188396,0.09113350000000198,637.420651432647,True,26.55919380969367,7020.92077799809,A
2025-02-11,miami-fl_vs_syracuse_20250211,Team A,Team B,B,Team B,120.0,0.4695243,0.45454545454545453,0.014978845454545475,0.010-0.015,Slight Underdog (+110 to +150),7020.92077799809,0.027461216666666746,192.803026684108,False,-192.803026684108,6828.117751313982,A
2025-02-11,oregon_vs_northwestern_20250211,Team A,Team B,A,Team A,-475.0,0.835518,0.8260869565217391,0.009431043478260848,0.005-0.010,Heavy Favorite (<-300),6828.117751313982,0.054228499999999805,370.27858347712896,True,77.95338599518504,6906.071137309167,A
2025-02-11,kent-state_vs_central michigan_20250211,Team A,Team B,A,Team A,-381.0,0.7962002,0.7920997920997921,0.004100407900207936,0.000-0.005,Heavy Favorite (<-300),6906.071137309167,0.019722962000000246,136.2081786104472,True,35.750178112978276,6941.821315422146,A
2025-02-11,kansas-state_vs_arizona_20250211,Team A,Team B,A,Team A,141.0,0.43737146,0.4149377593360996,0.02243370066390038,0.020-0.025,Slight Underdog (+110 to +150),6941.821315422146,0.038344126666666756,266.178075815914,True,375.31108690043874,7317.132402322584,A
2025-02-11,northern-iowa_vs_indiana state_20250211,Team A,Team B,A,Team A,-370.0,0.81661516,0.7872340425531915,0.02938111744680849,0.025-0.030,Heavy Favorite (<-300),7317.132402322584,0.1380912519999998,1010.431974486492,True,273.08972283418694,7590.222125156772,A
2025-02-11,creighton_vs_connecticut_20250211,Team A,Team B,B,Team B,150.0,0.41970103999999997,0.4,0.019701039999999947,0.015-0.020,Slight Underdog (+110 to +150),7590.222125156772,0.03283506666666658,249.22544949433026,True,373.8381742414954,7964.060299398267,B
2025-02-11,saint-louis_vs_george mason_20250211,Team A,Team B,B,Team B,111.0,0.49228689999999997,0.47393364928909953,0.018353250710900437,0.015-0.020,Slight Underdog (+110 to +150),7964.060299398267,0.034887710810810865,277.84783260526655,True,308.41109419184596,8272.471393590113,B
2025-02-12,providence_vs_xavier_20250212,Team A,Team B,A,Team A,139.0,0.43566623,0.41841004184100417,0.017256188158995822,0.015-0.020,Slight Underdog (+110 to +150),8272.471393590113,0.02967071201438841,245.4501163664786,False,-245.4501163664786,8027.021277223634,B
2025-02-12,villanova_vs_st. john's (ny)_20250212,Team A,Team B,A,Team A,124.0,0.46774155,0.44642857142857145,0.021312978571428554,0.020-0.025,Slight Underdog (+110 to +150),8027.021277223633,0.038500864516129114,309.0472586624728,True,383.21860074146633,8410.2398779651,A
2025-02-12,temple_vs_tulsa_20250212,Team A,Team B,A,Team A,-400.0,0.82185376,0.8,0.021853759999999944,0.020-0.025,Heavy Favorite (<-300),8410.2398779651,0.10926879999999994,918.9768191773924,False,-918.9768191773924,7491.2630587877065,B
2025-02-12,missouri_vs_oklahoma_20250212,Team A,Team B,A,Team A,-500.0,0.8582099,0.8333333333333334,0.0248765666666666,0.020-0.025,Heavy Favorite (<-300),7491.2630587877065,0.1492593999999996,1118.1414293968148,True,223.62828587936292,7714.8913446670695,A
2025-02-12,niagara_vs_canisius_20250212,Team A,Team B,A,Team A,-440.0,0.82814366,0.8148148148148148,0.013328845185185179,0.010-0.015,Heavy Favorite (<-300),7714.8913446670695,0.07197576399999983,555.2851987093984,True,126.20118152486329,7841.092526191933,A
2025-02-12,north-carolina-greensboro_vs_vmi_20250212,Team A,Team B,A,Team A,-500.0,0.8460014,0.8333333333333334,0.012668066666666644,0.010-0.015,Heavy Favorite (<-300),7841.092526191933,0.07600839999999985,595.9888971678057,True,119.19777943356111,7960.290305625494,A
2025-02-12,north-carolina-state_vs_louisville_20250212,Team A,Team B,B,Team B,-368.0,0.79012012,0.7863247863247863,0.0037953336752136746,0.000-0.005,Heavy Favorite (<-300),7960.290305625494,0.01776216160000016,141.39196279143468,True,38.421729019411615,7998.7120346449055,B
2025-02-13,california-davis_vs_uc riverside_20250213,Team A,Team B,B,Team B,109.0,0.49042403999999995,0.4784688995215311,0.01195514047846885,0.010-0.015,Pick'em Underdog (+100 to +110),7998.7120346449055,0.022923159266054857,183.35574989347487,False,-183.35574989347487,7815.35628475143,A
2025-02-13,southern-utah_vs_utah tech_20250213,Team A,Team B,B,Team B,135.0,0.43004745,0.425531914893617,0.004515535106382973,0.000-0.005,Slight Underdog (+110 to +150),7815.35628475143,0.00786037592592597,61.431638393194376,False,-61.431638393194376,7753.924646358236,A
2025-02-13,tarleton-state_vs_grand canyon_20250213,Team A,Team B,B,Team B,-715.0,0.884896696,0.8773006134969326,0.007596082503067425,0.005-0.010,Heavy Favorite (<-300),7753.924646358236,0.06190807239999938,480.03052839088525,True,67.13713683788602,7821.061783196122,B
2025-02-13,bellarmine_vs_queens (nc)_20250213,Team A,Team B,B,Team B,-334.0,0.77747022,0.7695852534562212,0.007884966543778793,0.005-0.010,Heavy Favorite (<-300),7821.061783196122,0.034220754799999704,267.64263755840295,True,80.13252621509068,7901.194309411212,B
